Amount,BankNameReceived,BankNameSent,City,Currency,CustomerAccountNumber,CustomerAge,DeviceType,Gender,MerchantAccountNumber,MerchantName,PaymentMethod,PaymentMode,Purpose,RemainingBalance,Status,TransactionDate,TransactionID,TransactionTime,TransactionType,AgeGroup,IsSuccess,HighValue,RiskFlag,Anomaly,FraudFlag
4506.09,IndusInd Bank,IndusInd Bank,Noida,INR,CUST90228678526,23,Web,Female,CUST64377171788,Individual Transfer,UPI ID,P2P,Loan Repayment,214034.84,success,2025-07-23,UPI20250723000109,22:20:01,Debit,Young,1,1,1,1,Normally
381.13,Punjab National Bank,IDFC FIRST Bank,Chennai,INR,CUST31849775241,53,POS Device,Male,CUST71980585069,Individual Transfer,UPI ID,P2P,Family Support,51632.35,success,2025-06-12,UPI20250612000110,13:05:00,Debit,Senior,1,0,0,1,Normally
775.98,State Bank of India,Punjab National Bank,Noida,INR,CUST29297820388,45,Web,Male,CUST31746566835,Individual Transfer,Bank Account,P2P,Loan Repayment,150488.52,success,2025-05-30,UPI20250530000111,14:49:05,Debit,Senior,1,0,0,1,Normally
1859.66,HDFC Bank,IndusInd Bank,Kochi,INR,CUST99590906665,38,iOS,Male,MERC5879617459,Domino's,QR Scan,P2M,Education,408099.34,failed,2025-03-11,UPI20250311000112,12:25:21,Debit,Adult,0,1,0,1,Normally
213.15,Axis Bank,IndusInd Bank,Kochi,INR,CUST12362657890,46,Web,Female,MERC4042413312,Spotify,UPI ID,P2M,Healthcare,273482.06,success,2025-06-16,UPI20250616000113,13:52:50,Credit,Senior,1,0,0,1,Normally
915.15,Yes Bank,ICICI Bank,Kochi,INR,CUST68805441803,68,Web,Female,MERC3334938378,Domino's,UPI ID,P2M,Healthcare,459361.76,success,2025-06-05,UPI20250605000114,11:42:09,Debit,Senior,1,0,0,1,Normally
2115.46,IndusInd Bank,Yes Bank,Kolkata,INR,CUST22930204244,50,iOS,Male,CUST41176043933,Individual Transfer,Bank Account,P2P,Loan Repayment,214374.11,success,2025-01-23,UPI20250123000115,17:41:43,Debit,Senior,1,1,0,1,Normally
3683.5,State Bank of India,Canara Bank,Chennai,INR,CUST71603002323,51,POS Device,Male,MERC4368413994,Zomato,UPI ID,P2M,Food,172946.42,success,2025-09-05,UPI20250905000116,08:26:58,Debit,Senior,1,1,0,1,Normally
987.34,IDFC FIRST Bank,State Bank of India,Lucknow,INR,CUST84436033784,69,POS Device,Female,MERC2984507492,Cafe Coffee Day,QR Scan,P2M,Food,275455.03,success,2025-02-28,UPI20250228000117,05:21:41,Debit,Senior,1,0,0,1,Normally
319.82,Bank of Baroda,Axis Bank,Coimbatore,INR,CUST33780757226,30,POS Device,Male,MERC6866036409,Myntra,Bank Account,P2M,Bills,288776.78,success,2025-10-31,UPI20251031000118,14:00:45,Debit,Adult,1,0,0,1,Normally
5389.64,IndusInd Bank,Punjab National Bank,Coimbatore,INR,CUST53524974246,37,Android,Male,MERC1506211965,JioMart,QR Scan,P2M,Education,303968.96,success,2025-02-28,UPI20250228000119,13:54:29,Debit,Adult,1,1,0,1,Normally
296.97,ICICI Bank,Punjab National Bank,Chandigarh,INR,CUST16955312924,18,POS Device,Male,MERC9012356988,D-Mart,Bank Account,P2M,Travel,420853.65,success,2025-09-07,UPI20250907000120,17:44:58,Debit,Young,1,0,0,1,Normally
240.7,IDFC FIRST Bank,Punjab National Bank,Kochi,INR,CUST89273591737,53,Android,Female,MERC8584566722,Uber,Mobile Number,P2M,Shopping,269026.0,success,2025-08-16,UPI20250816000121,15:05:36,Debit,Senior,1,0,0,1,Normally
155.03,Bank of Baroda,IDFC FIRST Bank,Mumbai,INR,CUST98520400395,57,iOS,Female,MERC2838963536,IRCTC,QR Scan,P2M,Bills,430508.27,success,2025-10-07,UPI20251007000122,11:27:06,Debit,Senior,1,0,0,1,Normally
7087.87,ICICI Bank,Union Bank of India,Coimbatore,INR,CUST29996922254,27,Web,Female,MERC1569902893,Ola,Bank Account,P2M,Education,401831.04,success,2025-06-15,UPI20250615000123,22:18:18,Debit,Adult,1,1,0,1,Normally
419.46,Bank of Baroda,Punjab National Bank,Indore,INR,CUST71714690760,38,Android,Female,MERC9376277483,Domino's,UPI ID,P2M,Food,467812.26,success,2025-02-08,UPI20250208000124,17:56:49,Debit,Adult,1,0,0,1,Normally
72.64,Union Bank of India,HDFC Bank,Gurugram,INR,CUST14502883490,25,iOS,Male,MERC2973888646,Apollo Pharmacy,UPI ID,P2M,Bills,289316.25,success,2025-07-23,UPI20250723000125,11:27:52,Debit,Adult,1,0,0,1,Normally
306.75,Kotak Mahindra Bank,Yes Bank,Chennai,INR,CUST34261888918,58,Web,Female,MERC5517391943,Local Kirana,QR Scan,P2M,Food,332589.9,pending,2025-03-23,UPI20250323000126,20:56:17,Debit,Senior,0,0,0,1,Normally
104.59,HDFC Bank,Bank of Baroda,Pune,INR,CUST69529708256,48,Android,Male,MERC3980840461,Amazon India,UPI ID,P2M,Grocery,61071.71,success,2025-03-09,UPI20250309000127,17:33:43,Debit,Senior,1,0,0,1,Normally
540.54,Punjab National Bank,ICICI Bank,Lucknow,INR,CUST96814412096,44,POS Device,Female,MERC4213790202,MedPlus,UPI ID,P2M,Food,82353.62,success,2025-03-10,UPI20250310000128,17:43:09,Debit,Adult,1,0,0,1,Normally
513.1,Punjab National Bank,Canara Bank,Chandigarh,INR,CUST12965572185,51,iOS,Female,MERC2295574037,Uber,Mobile Number,P2M,Food,303675.86,success,2025-06-11,UPI20250611000129,19:15:17,Debit,Senior,1,0,0,1,Normally
279.77,Punjab National Bank,Bank of Baroda,Ahmedabad,INR,CUST90912774236,52,iOS,Female,MERC7102562415,MedPlus,UPI ID,P2M,Food,193752.52,success,2025-02-27,UPI20250227000130,11:40:38,Debit,Senior,1,0,0,1,Normally
343.95,Punjab National Bank,State Bank of India,Mumbai,INR,CUST85318972382,35,Android,Male,CUST29825771139,Individual Transfer,QR Scan,P2P,Split Expense,41787.53,success,2025-09-17,UPI20250917000131,12:45:32,Debit,Adult,1,0,0,1,Normally
96.28,HDFC Bank,Yes Bank,Nagpur,INR,CUST23639295296,26,Android,Male,MERC9644330231,Flipkart,Mobile Number,P2M,Bills,333277.43,success,2025-06-08,UPI20250608000132,18:46:54,Debit,Adult,1,0,0,1,Normally
862.52,ICICI Bank,Canara Bank,Kolkata,INR,CUST98376045986,47,Web,Male,MERC5625980561,Netflix,QR Scan,P2M,Shopping,32009.6,success,2025-05-18,UPI20250518000133,18:07:49,Debit,Senior,1,0,0,1,Normally
147.19,IDFC FIRST Bank,Yes Bank,Nagpur,INR,CUST83166329429,32,Web,Male,CUST68650799040,Individual Transfer,Mobile Number,P2P,Personal Transfer,460045.86,success,2025-03-01,UPI20250301000134,11:32:00,Debit,Adult,1,0,0,1,Normally
541.49,State Bank of India,Yes Bank,Surat,INR,CUST19995681369,18,Web,Male,CUST72505051591,Individual Transfer,Mobile Number,P2P,Salary Transfer,422036.92,success,2025-04-02,UPI20250402000135,11:33:02,Debit,Young,1,0,0,1,Normally
896.8,IDFC FIRST Bank,Axis Bank,Kochi,INR,CUST11438888667,31,iOS,Male,MERC2320748157,Reliance Digital,UPI ID,P2M,Shopping,4891.02,success,2025-10-07,UPI20251007000136,19:15:09,Debit,Adult,1,0,0,1,Normally
500.8,Union Bank of India,Axis Bank,Mumbai,INR,CUST49671632522,62,Web,Male,MERC8734449371,MakeMyTrip,Mobile Number,P2M,Food,481644.12,success,2025-07-31,UPI20250731000137,18:23:29,Debit,Senior,1,0,0,1,Normally
1284.98,ICICI Bank,HDFC Bank,Nagpur,INR,CUST46349796835,23,iOS,Female,CUST26546285002,Individual Transfer,Mobile Number,P2P,Salary Transfer,228002.6,success,2025-02-24,UPI20250224000138,10:29:20,Credit,Young,1,1,0,1,Normally
621.04,HDFC Bank,ICICI Bank,Noida,INR,CUST84956633254,47,Android,Female,MERC2073108894,Flipkart,QR Scan,P2M,Subscription,494726.59,success,2025-12-31,UPI20251231000139,11:22:25,Debit,Senior,1,0,0,1,Normally
749.29,Axis Bank,ICICI Bank,Ahmedabad,INR,CUST36046709061,46,iOS,Male,CUST99775537062,Individual Transfer,Mobile Number,P2P,Personal Transfer,405811.51,success,2025-07-25,UPI20250725000140,13:40:41,Debit,Senior,1,0,0,1,Normally
1041.17,IDFC FIRST Bank,Punjab National Bank,Nagpur,INR,CUST30974145507,57,iOS,Female,CUST91753196833,Individual Transfer,Bank Account,P2P,Salary Transfer,141790.26,success,2025-07-22,UPI20250722000141,16:24:43,Credit,Senior,1,1,0,1,Normally
1326.83,ICICI Bank,Punjab National Bank,Jaipur,INR,CUST65789063712,52,POS Device,Male,MERC6837342064,Uber,Mobile Number,P2M,Subscription,396389.01,success,2025-08-03,UPI20250803000142,10:56:51,Debit,Senior,1,1,0,1,Normally
49.45,Kotak Mahindra Bank,State Bank of India,Ahmedabad,INR,CUST88251776902,40,iOS,Male,MERC8719734235,MakeMyTrip,Mobile Number,P2M,Entertainment,133947.52,success,2025-01-30,UPI20250130000143,19:30:33,Debit,Adult,1,0,0,1,Normally
205.41,IndusInd Bank,IDFC FIRST Bank,Delhi,INR,CUST92603488327,51,POS Device,Male,MERC1939777262,D-Mart,QR Scan,P2M,Grocery,45833.02,success,2025-10-16,UPI20251016000144,09:12:53,Debit,Senior,1,0,0,1,Normally
327.27,IDFC FIRST Bank,State Bank of India,Noida,INR,CUST69909182550,59,Web,Male,MERC9420979586,Swiggy,Mobile Number,P2M,Entertainment,151253.54,success,2025-03-14,UPI20250314000145,19:54:33,Debit,Senior,1,0,0,1,Normally
169.45,ICICI Bank,IDFC FIRST Bank,Lucknow,INR,CUST53553731626,33,Web,Female,CUST21791159834,Individual Transfer,QR Scan,P2P,Split Expense,468237.76,success,2025-01-01,UPI20250101000146,21:36:25,Debit,Adult,1,0,0,1,Normally
2563.67,State Bank of India,Bank of Baroda,Noida,INR,CUST76202708198,40,POS Device,Male,MERC9082143437,Ola,Bank Account,P2M,Entertainment,29172.82,success,2025-05-16,UPI20250516000147,11:44:04,Credit,Adult,1,1,0,1,Normally
249.48,Bank of Baroda,ICICI Bank,Ahmedabad,INR,CUST65353243316,23,Web,Female,MERC9912067529,Netflix,Bank Account,P2M,Shopping,171312.81,success,2025-02-07,UPI20250207000148,19:02:18,Debit,Young,1,0,0,1,Normally
3719.13,ICICI Bank,Punjab National Bank,Coimbatore,INR,CUST41342097139,43,POS Device,Male,MERC1411955771,BookMyShow,Mobile Number,P2M,Healthcare,327876.04,success,2025-01-28,UPI20250128000149,08:13:12,Debit,Adult,1,1,0,1,Normally
3596.91,Axis Bank,Bank of Baroda,Coimbatore,INR,CUST64910626781,60,Web,Male,CUST76447200461,Individual Transfer,Bank Account,P2P,Family Support,57427.44,success,2025-02-19,UPI20250219000150,05:10:40,Debit,Senior,1,1,1,1,Normally
698.77,Kotak Mahindra Bank,State Bank of India,Bhopal,INR,CUST19005269202,69,POS Device,Female,CUST60114284741,Individual Transfer,QR Scan,P2P,Family Support,349237.77,success,2025-08-14,UPI20250814000151,15:14:53,Credit,Senior,1,0,0,1,Normally
110.24,Yes Bank,Union Bank of India,Indore,INR,CUST95825278204,66,POS Device,Male,MERC1633282877,Swiggy,QR Scan,P2M,Recharge,18219.28,success,2025-09-01,UPI20250901000152,17:15:30,Debit,Senior,1,0,0,1,Normally
582.53,Yes Bank,HDFC Bank,Indore,INR,CUST13751509023,44,iOS,Male,MERC2802141793,Paytm Mall,UPI ID,P2M,Travel,138241.68,success,2025-08-11,UPI20250811000153,10:52:40,Debit,Adult,1,0,0,1,Normally
831.87,Canara Bank,Union Bank of India,Lucknow,INR,CUST16020341143,62,iOS,Male,MERC9070061596,Paytm Mall,Bank Account,P2M,Education,308672.13,success,2025-07-30,UPI20250730000154,12:41:31,Debit,Senior,1,0,0,1,Normally
5829.65,Kotak Mahindra Bank,Kotak Mahindra Bank,Lucknow,INR,CUST93394403861,30,POS Device,Male,MERC3772636814,IRCTC,Bank Account,P2M,Travel,144871.72,success,2025-12-23,UPI20251223000155,18:55:14,Credit,Adult,1,1,0,1,Normally
2087.05,ICICI Bank,Union Bank of India,Mumbai,INR,CUST38796183528,70,POS Device,Male,MERC6471691689,MedPlus,UPI ID,P2M,Travel,457107.75,success,2025-02-03,UPI20250203000156,12:32:25,Debit,Senior,1,1,0,1,Normally
208.33,Bank of Baroda,ICICI Bank,Bhopal,INR,CUST45247641188,50,Android,Female,MERC8093513594,Urban Company,UPI ID,P2M,Recharge,113122.58,success,2025-10-28,UPI20251028000157,16:22:10,Debit,Senior,1,0,0,1,Normally
367.06,Kotak Mahindra Bank,Axis Bank,Delhi,INR,CUST64217975335,18,Web,Female,MERC3510353238,Reliance Digital,Mobile Number,P2M,Recharge,151403.34,success,2025-11-08,UPI20251108000158,19:19:45,Debit,Young,1,0,0,1,Normally
2575.94,Canara Bank,Yes Bank,Jaipur,INR,CUST64116730969,61,iOS,Female,CUST55786629116,Individual Transfer,Bank Account,P2P,Loan Repayment,447536.01,success,2025-05-22,UPI20250522000159,12:45:57,Debit,Senior,1,1,0,1,Normally
1688.34,State Bank of India,IDFC FIRST Bank,Chandigarh,INR,CUST60130293382,28,iOS,Male,MERC7473868020,Netflix,Bank Account,P2M,Bills,391144.86,success,2025-10-26,UPI20251026000160,18:36:52,Debit,Adult,1,1,0,1,Normally
15843.93,Canara Bank,Yes Bank,Kolkata,INR,CUST51169712660,21,Android,Male,CUST74930377009,Individual Transfer,QR Scan,P2P,Loan Repayment,180015.14,success,2025-12-02,UPI20251202000161,08:22:14,Debit,Young,1,1,0,-1,Suspicious
647.89,State Bank of India,Punjab National Bank,Lucknow,INR,CUST34797175236,68,Android,Male,MERC5975440949,MakeMyTrip,Bank Account,P2M,Healthcare,106129.69,success,2025-03-19,UPI20250319000162,09:12:21,Credit,Senior,1,0,0,1,Normally
694.95,IDFC FIRST Bank,State Bank of India,Chandigarh,INR,CUST28520295237,50,Web,Male,MERC5736095750,Myntra,UPI ID,P2M,Subscription,438615.58,failed,2025-07-11,UPI20250711000163,21:57:20,Debit,Senior,0,0,0,1,Normally
3308.69,Canara Bank,Union Bank of India,Coimbatore,INR,CUST11732553940,64,iOS,Male,CUST41045820154,Individual Transfer,UPI ID,P2P,Salary Transfer,456072.83,success,2025-08-11,UPI20250811000164,20:08:21,Debit,Senior,1,1,0,1,Normally
1258.16,Yes Bank,Punjab National Bank,Mumbai,INR,CUST71919579574,53,Web,Male,MERC2633177480,Flipkart,QR Scan,P2M,Education,344038.08,success,2025-05-11,UPI20250511000165,19:39:03,Debit,Senior,1,1,0,1,Normally
912.91,HDFC Bank,Yes Bank,Indore,INR,CUST58110820007,36,iOS,Male,CUST68855812682,Individual Transfer,Bank Account,P2P,Loan Repayment,131330.57,success,2025-12-06,UPI20251206000166,16:39:38,Debit,Adult,1,0,0,1,Normally
631.5,HDFC Bank,State Bank of India,Ahmedabad,INR,CUST71122368011,47,Android,Male,MERC6566372886,Swiggy,QR Scan,P2M,Subscription,128058.66,success,2025-10-21,UPI20251021000167,18:09:05,Debit,Senior,1,0,0,1,Normally
2653.03,IDFC FIRST Bank,Punjab National Bank,Noida,INR,CUST47030379260,70,Web,Male,MERC5694190173,Amazon India,Bank Account,P2M,Shopping,84886.71,success,2025-03-01,UPI20250301000168,08:48:56,Debit,Senior,1,1,0,1,Normally
375.25,Yes Bank,Punjab National Bank,Kochi,INR,CUST64165220518,57,Android,Female,MERC8641452462,JioMart,QR Scan,P2M,Shopping,219267.99,success,2025-03-27,UPI20250327000169,08:44:46,Debit,Senior,1,0,0,1,Normally
554.13,HDFC Bank,State Bank of India,Bhopal,INR,CUST80172466928,60,iOS,Male,MERC5704029171,Urban Company,Bank Account,P2M,Subscription,488415.75,success,2025-05-14,UPI20250514000170,18:00:45,Debit,Senior,1,0,0,1,Normally
42.28,ICICI Bank,State Bank of India,Coimbatore,INR,CUST15489643087,53,POS Device,Male,CUST42242015979,Individual Transfer,QR Scan,P2P,Split Expense,160953.99,success,2025-09-16,UPI20250916000171,20:54:31,Debit,Senior,1,0,0,1,Normally
1032.43,State Bank of India,Bank of Baroda,Bengaluru,INR,CUST85197738006,60,POS Device,Female,CUST96787765252,Individual Transfer,Mobile Number,P2P,Gift,152054.04,success,2025-02-22,UPI20250222000172,14:02:35,Debit,Senior,1,1,0,1,Normally
48.14,IndusInd Bank,Union Bank of India,Noida,INR,CUST52090304639,28,POS Device,Male,MERC1456650521,Zomato,Bank Account,P2M,Grocery,2048.14,success,2025-11-04,UPI20251104000173,15:42:23,Debit,Adult,1,0,0,1,Normally
6612.58,Bank of Baroda,Axis Bank,Chandigarh,INR,CUST29345381288,18,Android,Female,CUST78564234098,Individual Transfer,Bank Account,P2P,Salary Transfer,225723.69,success,2025-04-08,UPI20250408000174,18:06:48,Debit,Young,1,1,0,1,Normally
4551.44,IndusInd Bank,IDFC FIRST Bank,Kolkata,INR,CUST95811302340,35,POS Device,Female,MERC4274374218,Cafe Coffee Day,Mobile Number,P2M,Healthcare,190642.08,success,2025-03-30,UPI20250330000175,18:08:06,Debit,Adult,1,1,0,1,Normally
211.82,IDFC FIRST Bank,Kotak Mahindra Bank,Surat,INR,CUST60193613326,63,Android,Female,MERC8030335064,Local Kirana,Bank Account,P2M,Subscription,357266.06,success,2025-10-08,UPI20251008000176,20:45:47,Debit,Senior,1,0,0,1,Normally
1746.28,Punjab National Bank,Kotak Mahindra Bank,Patna,INR,CUST28256020516,62,Web,Male,MERC4605117440,Flipkart,UPI ID,P2M,Travel,83763.13,success,2025-01-07,UPI20250107000177,16:01:24,Credit,Senior,1,1,0,1,Normally
4134.68,IDFC FIRST Bank,Axis Bank,Patna,INR,CUST63178492476,53,Android,Male,CUST55892364492,Individual Transfer,Mobile Number,P2P,Split Expense,343633.68,success,2025-11-28,UPI20251128000178,17:15:32,Debit,Senior,1,1,0,1,Normally
758.9,Yes Bank,Axis Bank,Bhopal,INR,CUST39911397046,29,Android,Male,CUST71393025838,Individual Transfer,QR Scan,P2P,Gift,389056.13,success,2025-12-27,UPI20251227000179,18:23:48,Credit,Adult,1,0,0,1,Normally
152.89,Kotak Mahindra Bank,Union Bank of India,Jaipur,INR,CUST56938100868,67,Web,Male,MERC3563581525,Netflix,Mobile Number,P2M,Shopping,20777.46,success,2025-03-08,UPI20250308000180,10:54:16,Debit,Senior,1,0,0,1,Normally
870.59,HDFC Bank,Union Bank of India,Kolkata,INR,CUST50204320539,51,POS Device,Other,CUST94837010202,Individual Transfer,UPI ID,P2P,Salary Transfer,165739.28,success,2025-09-16,UPI20250916000181,10:34:34,Debit,Senior,1,0,0,1,Normally
2513.7,Axis Bank,IndusInd Bank,Coimbatore,INR,CUST11214741296,70,Web,Male,CUST82633634750,Individual Transfer,Bank Account,P2P,Split Expense,268806.64,success,2025-01-21,UPI20250121000182,18:20:24,Debit,Senior,1,1,1,1,Normally
539.0,HDFC Bank,Union Bank of India,Noida,INR,CUST68778367682,31,POS Device,Female,MERC4589154183,Amazon India,UPI ID,P2M,Subscription,314588.73,success,2025-02-19,UPI20250219000183,10:49:34,Debit,Adult,1,0,0,1,Normally
480.5,HDFC Bank,State Bank of India,Noida,INR,CUST71796129501,45,Web,Male,MERC8001729836,Swiggy,UPI ID,P2M,Subscription,129584.83,success,2025-02-07,UPI20250207000184,07:50:16,Debit,Senior,1,0,0,1,Normally
272.68,IDFC FIRST Bank,State Bank of India,Nagpur,INR,CUST63419412291,48,iOS,Female,MERC3837784389,Cafe Coffee Day,QR Scan,P2M,Recharge,382599.17,success,2025-02-07,UPI20250207000185,13:32:06,Debit,Senior,1,0,0,1,Normally
501.04,ICICI Bank,Yes Bank,Lucknow,INR,CUST87331014319,52,Android,Male,MERC7857580528,Amazon India,Mobile Number,P2M,Entertainment,61993.3,success,2025-06-02,UPI20250602000186,18:58:50,Debit,Senior,1,0,0,1,Normally
507.91,Kotak Mahindra Bank,ICICI Bank,Chennai,INR,CUST44649059204,64,POS Device,Female,CUST36191579900,Individual Transfer,Mobile Number,P2P,Gift,146543.59,success,2025-04-10,UPI20250410000187,08:42:51,Credit,Senior,1,0,0,1,Normally
1395.05,Axis Bank,HDFC Bank,Coimbatore,INR,CUST33314402733,33,iOS,Female,CUST52970425752,Individual Transfer,Bank Account,P2P,Loan Repayment,181801.78,success,2025-06-12,UPI20250612000188,15:21:39,Debit,Adult,1,1,0,1,Normally
191.25,Kotak Mahindra Bank,Bank of Baroda,Noida,INR,CUST86842535658,64,Android,Female,CUST45203407103,Individual Transfer,UPI ID,P2P,Gift,413204.14,success,2025-09-07,UPI20250907000189,16:11:41,Debit,Senior,1,0,0,1,Normally
322.62,IndusInd Bank,Punjab National Bank,Nagpur,INR,CUST90625748186,47,Android,Male,MERC2249831874,D-Mart,UPI ID,P2M,Subscription,183220.88,success,2025-04-19,UPI20250419000190,21:35:16,Debit,Senior,1,0,0,1,Normally
1919.14,ICICI Bank,Yes Bank,Coimbatore,INR,CUST42159178148,41,iOS,Male,MERC5564953924,MakeMyTrip,QR Scan,P2M,Education,109067.73,success,2025-09-21,UPI20250921000191,09:10:11,Debit,Adult,1,1,0,1,Normally
158.27,State Bank of India,State Bank of India,Bhopal,INR,CUST64347121657,51,Web,Male,MERC4588312351,Urban Company,QR Scan,P2M,Recharge,87592.79,success,2025-06-15,UPI20250615000192,08:33:40,Debit,Senior,1,0,0,1,Normally
446.46,IndusInd Bank,Bank of Baroda,Kochi,INR,CUST66823904801,64,Android,Male,MERC8778927211,Uber,Bank Account,P2M,Travel,358487.59,success,2025-01-04,UPI20250104000193,16:08:28,Debit,Senior,1,0,0,1,Normally
806.65,Axis Bank,State Bank of India,Indore,INR,CUST35436715637,64,Web,Female,MERC3738568701,Local Kirana,QR Scan,P2M,Travel,83197.69,success,2025-01-23,UPI20250123000194,09:37:10,Debit,Senior,1,0,0,1,Normally
1725.67,Punjab National Bank,Axis Bank,Kolkata,INR,CUST93552018050,32,POS Device,Male,MERC3536590481,Paytm Mall,UPI ID,P2M,Travel,174261.37,success,2025-11-04,UPI20251104000195,09:37:52,Credit,Adult,1,1,0,1,Normally
606.34,IndusInd Bank,ICICI Bank,Indore,INR,CUST85606347933,67,POS Device,Female,CUST13554178984,Individual Transfer,Mobile Number,P2P,Gift,241031.89,success,2025-02-19,UPI20250219000196,10:57:39,Debit,Senior,1,0,0,1,Normally
1005.78,Canara Bank,Punjab National Bank,Kochi,INR,CUST49014699437,34,iOS,Male,MERC7630274264,Zomato,UPI ID,P2M,Education,454136.32,success,2025-10-29,UPI20251029000197,19:58:48,Debit,Adult,1,1,0,1,Normally
405.94,Canara Bank,IDFC FIRST Bank,Pune,INR,CUST66709432476,29,Web,Female,MERC7689680766,Ola,Bank Account,P2M,Education,305922.52,success,2025-07-29,UPI20250729000198,13:09:27,Debit,Adult,1,0,0,1,Normally
962.09,ICICI Bank,IDFC FIRST Bank,Chandigarh,INR,CUST93969085440,28,POS Device,Female,CUST17330606959,Individual Transfer,UPI ID,P2P,Split Expense,107101.3,success,2025-12-04,UPI20251204000199,09:14:28,Debit,Adult,1,0,0,1,Normally
462.72,HDFC Bank,Punjab National Bank,Coimbatore,INR,CUST96652129671,18,iOS,Female,MERC7418263314,Flipkart,Mobile Number,P2M,Education,481338.66,success,2025-02-02,UPI20250202000200,12:23:05,Debit,Young,1,0,0,1,Normally
288.29,ICICI Bank,IndusInd Bank,Ahmedabad,INR,CUST89050809978,18,Android,Female,CUST79579803281,Individual Transfer,Mobile Number,P2P,Personal Transfer,334873.07,success,2025-12-12,UPI20251212000201,06:15:41,Debit,Young,1,0,0,1,Normally
996.08,Axis Bank,Kotak Mahindra Bank,Gurugram,INR,CUST90716992255,61,POS Device,Female,MERC8626138802,MakeMyTrip,UPI ID,P2M,Healthcare,169710.32,success,2025-11-07,UPI20251107000202,22:29:59,Debit,Senior,1,0,0,1,Normally
244.7,IDFC FIRST Bank,Yes Bank,Ahmedabad,INR,CUST56476161906,29,POS Device,Male,MERC9916475897,D-Mart,QR Scan,P2M,Subscription,336930.56,success,2025-04-28,UPI20250428000203,19:26:22,Debit,Adult,1,0,0,1,Normally
1033.58,IDFC FIRST Bank,Bank of Baroda,Pune,INR,CUST93720358084,48,Web,Female,MERC5114549022,Myntra,Bank Account,P2M,Recharge,389719.83,failed,2025-04-13,UPI20250413000204,11:15:55,Debit,Senior,0,1,0,1,Normally
